night_travel,road_type,unsafe_zone,battery,shake,voice_trigger,sudden_stop,manual_sos,lat,lon,rule_score,ml_score,final_score,risk_level,ward,timestamp
False,main,False,80,False,False,False,False,12.929548,77.622583,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:30.443588
False,main,False,80,False,False,False,False,12.9295473,77.6225841,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:30.447641
False,main,False,80,False,False,False,False,12.9295795,77.6226075,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:30.462128
False,main,False,80,False,False,False,False,12.9297023,77.6227199,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:30.850044
False,main,False,80,False,False,False,False,12.9295795,77.6226075,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:30.880930
False,main,False,80,False,False,False,False,12.9295473,77.6225841,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:31.077124
False,main,False,80,False,False,False,False,12.9295795,77.6226075,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:31.108752
False,main,False,80,False,False,False,False,12.9295875,77.6226137,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:31.111847
False,main,False,80,False,False,False,False,12.9295875,77.6226137,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:31.416968
False,main,False,80,False,False,False,False,12.9295795,77.6226075,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:31.508955
False,main,False,80,False,False,False,False,12.9295875,77.6226137,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:31.646878
False,main,False,80,False,False,False,False,12.9295917,77.6226164,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:31.686527
False,main,False,80,False,False,False,False,12.9295917,77.6226164,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:32.004485
False,main,False,80,False,False,False,False,12.9295875,77.6226137,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:32.077379
False,main,False,80,False,False,False,False,12.9295917,77.6226164,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:32.193633
False,main,False,80,False,False,False,False,12.9296681,77.6226928,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:32.302360
False,main,False,80,False,False,False,False,12.9296681,77.6226928,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:32.447862
False,main,False,80,False,False,False,False,12.9295917,77.6226164,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:32.630252
False,main,False,80,False,False,False,False,12.9296681,77.6226928,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:32.716407
False,main,False,80,False,False,False,False,12.9296681,77.6226928,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:33.073896
False,main,False,80,False,False,False,False,12.9297033,77.6227177,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:35.605486
False,main,False,80,False,False,False,False,12.9296798,77.6227063,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:41.574594
False,main,False,80,False,False,False,False,12.9296751,77.6227048,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:43.374694
False,main,False,80,False,False,False,False,12.9296697,77.6227073,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:46.585601
False,main,False,80,False,False,False,False,12.9296606,77.6227074,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:48.715301
False,main,False,80,False,False,False,False,12.9296621,77.622707,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:52.802379
False,main,False,80,False,False,False,False,12.9296599,77.6227036,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:54.913297
False,main,False,80,False,False,False,False,12.9296669,77.6227057,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:57.611187
False,main,False,80,False,False,False,False,12.9296722,77.6227061,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:59.755835
False,main,False,80,False,False,False,False,12.9296711,77.6227044,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:02:03.549784
False,main,False,80,False,False,False,False,12.9296543,77.6226989,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:02:08.511672
False,main,False,80,False,False,False,False,12.9296513,77.6227031,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:02:14.475361
False,main,False,80,False,False,False,False,12.9296575,77.6227186,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:02:19.530234
False,main,False,80,False,False,False,False,12.929653,77.6227291,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:02:23.122637
False,main,False,80,False,False,False,False,12.9296539,77.622733,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:02:25.434798
False,main,False,80,False,False,False,False,12.929658,77.6227395,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:02:30.602239
False,main,False,80,False,False,False,False,12.9296615,77.6227455,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:02:36.410481
False,main,False,80,False,False,False,False,12.9296052,77.6228358,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:02:41.458816
False,main,False,80,False,False,False,False,12.9294964,77.6229667,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:02:47.394181
False,main,False,80,False,False,False,False,12.9296615,77.6227305,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:02:52.433005
